"Date","Open","High","Low","Close","Volume","Ticker","Period","Sector","logReturn"
"2025-11-28T05:00:00.000Z",129.17999267578125,130.6699981689453,128.5,130.07000732421875,845028,"AWK","daily","Utilities","0.0016928382723590716"
"2025-12-01T05:00:00.000Z",129.7899932861328,131.97999572753906,129.0399932861328,131,3293488,"AWK","daily","Utilities","0.0071244998156801366"
"2025-12-02T05:00:00.000Z",131.72999572753906,133.3699951171875,129.47999572753906,130.75,2735214,"AWK","daily","Utilities","-0.0019102202561193488"
"2025-12-03T05:00:00.000Z",131.22000122070312,132.4499969482422,129.6300048828125,130.97000122070312,2182893,"AWK","daily","Utilities","0.0016811957167581126"
"2025-12-04T05:00:00.000Z",130.86000061035156,131.5449981689453,128,128.92999267578125,2613107,"AWK","daily","Utilities","-0.015698734046761267"
"2025-12-05T05:00:00.000Z",128.3800048828125,130.27999877929688,128.07000732421875,129.5,1942764,"AWK","daily","Utilities","0.004411316524563244"
"2025-12-08T05:00:00.000Z",129.1300048828125,130,127.63999938964844,128.4600067138672,2257300,"AWK","daily","Utilities","-0.0080632570456846"
"2025-12-09T05:00:00.000Z",128.92999267578125,130.11000061035156,127.87999725341797,128.14999389648438,2182540,"AWK","daily","Utilities","-0.002416218911730698"
"2025-12-10T05:00:00.000Z",128.14999389648438,129.1699981689453,127.51000213623047,128.72000122070312,2798741,"AWK","daily","Utilities","0.004438106985349551"
"2025-12-11T05:00:00.000Z",129.63999938964844,132.1999969482422,128.9949951171875,130.08999633789062,2064901,"AWK","daily","Utilities","0.010586978295357204"
"2025-12-12T05:00:00.000Z",130.52999877929688,132.19500732421875,130.4149932861328,131.5500030517578,1946529,"AWK","daily","Utilities","0.011160540221880533"
"2025-12-15T05:00:00.000Z",132.05999755859375,134.41000366210938,131.5,134.1300048828125,2187848,"AWK","daily","Utilities","0.01942248463281617"
"2025-12-16T05:00:00.000Z",134.67999267578125,135.52999877929688,131.9499969482422,132.72000122070312,2641742,"AWK","daily","Utilities","-0.010567860237809402"
"2025-12-17T05:00:00.000Z",132.1999969482422,134.2100067138672,131.5800018310547,134.00999450683594,1796475,"AWK","daily","Utilities","0.009672727961662173"
"2025-12-18T05:00:00.000Z",132.75999450683594,134.63999938964844,132.5500030517578,133.02000427246094,1766078,"AWK","daily","Utilities","-0.0074148580662224154"
