"Date","Open","High","Low","Close","Volume","Ticker","Period","Sector","logReturn"
"2025-11-28T05:00:00.000Z",110.47000122070312,111.55999755859375,110.0999984741211,110.30999755859375,1140381,"AFL","daily","Insurance","-0.002173373059621164"
"2025-12-01T05:00:00.000Z",110.30999755859375,110.9800033569336,109.33999633789062,109.55000305175781,2485625,"AFL","daily","Insurance","-0.006913467950371069"
"2025-12-02T05:00:00.000Z",109.58999633789062,109.78500366210938,108.55000305175781,108.83000183105469,1623777,"AFL","daily","Insurance","-0.006594045365811564"
"2025-12-03T05:00:00.000Z",108.83000183105469,109.51000213623047,108.29000091552734,109.04000091552734,1721214,"AFL","daily","Insurance","0.0019277472516515582"
"2025-12-04T05:00:00.000Z",109.04000091552734,110.13500213623047,109.00499725341797,109.23999786376953,2192487,"AFL","daily","Insurance","0.001832481265587862"
"2025-12-05T05:00:00.000Z",108.94000244140625,109.45999908447266,108.5,109.27999877929688,2061594,"AFL","daily","Insurance","0.0003661076019462739"
"2025-12-08T05:00:00.000Z",108.5199966430664,108.91999816894531,107.8499984741211,108.05999755859375,2170592,"AFL","daily","Insurance","-0.011226778829205477"
"2025-12-09T05:00:00.000Z",108.61000061035156,109.42500305175781,107.58999633789062,108.0199966430664,2219574,"AFL","daily","Insurance","-0.00037024173507666137"
"2025-12-10T05:00:00.000Z",108.04000091552734,108.30999755859375,107.01000213623047,107.19000244140625,2751959,"AFL","daily","Insurance","-0.007713380607916488"
"2025-12-11T05:00:00.000Z",107.69999694824219,109.91999816894531,107.66200256347656,108.8499984741211,2293934,"AFL","daily","Insurance","0.015367790182511509"
"2025-12-12T05:00:00.000Z",109.37999725341797,110.18499755859375,109.19000244140625,110.05000305175781,2185690,"AFL","daily","Insurance","0.010964062040741998"
"2025-12-15T05:00:00.000Z",110.97000122070312,111.94999694824219,110.05000305175781,111.5,4213655,"AFL","daily","Insurance","0.013089755197055157"
"2025-12-16T05:00:00.000Z",111,112,109.16000366210938,109.48999786376953,3608948,"AFL","daily","Insurance","-0.01819138952557603"
"2025-12-17T05:00:00.000Z",108.9800033569336,110.80999755859375,108.88999938964844,110.5,3867927,"AFL","daily","Insurance","0.009182319583210004"
"2025-12-18T05:00:00.000Z",109.93000030517578,110.76499938964844,109.5250015258789,110.45999908447266,3268771,"AFL","daily","Insurance","-0.0003620647730815801"
"2025-12-19T05:00:00.000Z",110.29000091552734,111.28099822998047,108.87999725341797,110.36000061035156,6832645,"AFL","daily","Insurance","-0.0009057013050899193"
"2025-12-22T05:00:00.000Z",110.23999786376953,110.7699966430664,109.7699966430664,110.05000305175781,2142283,"AFL","daily","Insurance","-0.002812919176517614"
"2025-12-23T05:00:00.000Z",110.22000122070312,111.08000183105469,109.75,110.72000122070312,1659268,"AFL","daily","Insurance","0.006069667191377725"
"2025-12-24T05:00:00.000Z",110.2699966430664,110.95999908447266,110.19999694824219,110.62000274658203,891436,"AFL","daily","Insurance","-0.0009035734989819641"
"2025-12-26T05:00:00.000Z",110.55000305175781,110.8550033569336,109.66000366210938,109.9000015258789,979047,"AFL","daily","Insurance","-0.006530054101690067"
"2025-12-29T05:00:00.000Z",110.16000366210938,110.55000305175781,109.30000305175781,109.95999908447266,1550048,"AFL","daily","Insurance","0.0005457796772173775"
"2025-12-30T05:00:00.000Z",110.08000183105469,110.83000183105469,109.33000183105469,110.80000305175781,1153029,"AFL","daily","Insurance","0.007610146885082312"
"2025-12-31T05:00:00.000Z",110.7300033569336,111.02999877929688,110.22000122070312,110.2699966430664,1434043,"AFL","daily","Insurance","-0.004794928528391744"
"2026-01-02T05:00:00.000Z",110.13999938964844,110.34500122070312,108.95500183105469,110.23999786376953,1659335,"AFL","daily","Insurance","-0.0002720854403813791"
"2026-01-05T05:00:00.000Z",109.30000305175781,112.93000030517578,108.58999633789062,112.19000244140625,1961799,"AFL","daily","Insurance","0.017534096430875976"
"2026-01-06T05:00:00.000Z",111.5,112.71499633789062,111.00499725341797,111.95999908447266,2211910,"AFL","daily","Insurance","-0.002052227848245584"
"2026-01-07T05:00:00.000Z",111.26000213623047,111.6050033569336,110.11000061035156,110.19000244140625,1339759,"AFL","daily","Insurance","-0.015935485813963306"
"2026-01-08T05:00:00.000Z",110.13999938964844,111.55999755859375,109.9800033569336,110.26000213623047,2004738,"AFL","daily","Insurance","0.000635061880002556"
"2026-01-09T05:00:00.000Z",109.87000274658203,110.75,109.2300033569336,109.23999786376953,1720992,"AFL","daily","Insurance","-0.009293955485902927"
"2026-01-12T05:00:00.000Z",109.56999969482422,110.05000305175781,108.58999633789062,108.87999725341797,1486014,"AFL","daily","Insurance","-0.0033009439326785947"
"2026-01-13T05:00:00.000Z",108.87999725341797,109.43000030517578,107.3550033569336,107.95999908447266,1942579,"AFL","daily","Insurance","-0.008485553447880491"
"2026-01-14T05:00:00.000Z",108.11000061035156,110.4000015258789,108.11000061035156,110.18000030517578,2173616,"AFL","daily","Insurance","0.020354615144805285"
"2026-01-15T05:00:00.000Z",110.30999755859375,110.80999755859375,109.4800033569336,109.61000061035156,2138144,"AFL","daily","Insurance","-0.005186778018338391"
"2026-01-16T05:00:00.000Z",109.27999877929688,109.91000366210938,108.98500061035156,109.51000213623047,6139904,"AFL","daily","Insurance","-0.000912728001184936"
"2026-01-20T05:00:00.000Z",109.33999633789062,110.2300033569336,108.87999725341797,109.26000213623047,2398312,"AFL","daily","Insurance","-0.002285506275461464"
"2026-01-21T05:00:00.000Z",109.05000305175781,109.69999694824219,107.27999877929688,108.55999755859375,2493284,"AFL","daily","Insurance","-0.006427389481769006"
"2026-01-22T05:00:00.000Z",108.11000061035156,108.77999877929688,107.47000122070312,108.30000305175781,2068659,"AFL","daily","Insurance","-0.0023978108519227006"
"2026-01-23T05:00:00.000Z",108.2699966430664,108.58000183105469,106.31999969482422,107.08999633789062,1859206,"AFL","daily","Insurance","-0.011235613969461784"
"2026-01-26T05:00:00.000Z",107.55000305175781,109.0199966430664,107.54000091552734,108.94000244140625,1533161,"AFL","daily","Insurance","0.017127726149861498"
"2026-01-27T05:00:00.000Z",108.62000274658203,109.09500122070312,108.01000213623047,108.37999725341797,2300667,"AFL","daily","Insurance","-0.005153749570267194"
"2026-01-28T05:00:00.000Z",108,109.0999984741211,107.24500274658203,108.91999816894531,1637632,"AFL","daily","Insurance","0.004970106198733829"
"2026-01-29T05:00:00.000Z",109.4000015258789,110.73999786376953,109.2249984741211,110.51000213623047,2490273,"AFL","daily","Insurance","0.014492382936790232"
"2026-01-30T05:00:00.000Z",110.25,111.26000213623047,109.66000366210938,110.94999694824219,3669884,"AFL","daily","Insurance","0.003973587941555375"
"2026-02-02T05:00:00.000Z",111.5,112.0979995727539,110.27999877929688,111.94999694824219,2327450,"AFL","daily","Insurance","0.008972693911857208"
