"Date","Open","High","Low","Close","Volume","Ticker","Period","Sector","logReturn"
"2022-06-01T05:00:00.000Z",60.630001068115234,60.84000015258789,52.0702018737793,55.33000183105469,52647633,"AFL","monthly","Insurance","-0.09048442595109643"
"2022-07-01T05:00:00.000Z",55.31999969482422,57.540000915527344,53.040000915527344,57.29999923706055,43577215,"AFL","monthly","Insurance","0.03498532040250809"
"2022-08-01T05:00:00.000Z",56.84000015258789,64.66000366210938,56.04999923706055,59.41999816894531,52851829,"AFL","monthly","Insurance","0.036330228813130944"
"2022-09-01T05:00:00.000Z",59.470001220703125,62.79499816894531,56.029998779296875,56.20000076293945,62214716,"AFL","monthly","Insurance","-0.05571406874391982"
"2022-10-03T05:00:00.000Z",56.880001068115234,65.30500030517578,56.119998931884766,65.11000061035156,50583612,"AFL","monthly","Insurance","0.14716138614785032"
"2022-11-01T05:00:00.000Z",64.97000122070312,72.69999694824219,64.36000061035156,71.93000030517578,63286937,"AFL","monthly","Insurance","0.09961527149901137"
"2022-12-01T05:00:00.000Z",72.44999694824219,72.62000274658203,68.29000091552734,71.94000244140625,52099910,"AFL","monthly","Insurance","0.00013904408223577635"
"2023-01-03T05:00:00.000Z",71.9800033569336,74.01499938964844,70.02999877929688,73.5,61073173,"AFL","monthly","Insurance","0.021452934014613068"
"2023-02-01T05:00:00.000Z",73.3499984741211,73.75,67.5199966430664,68.1500015258789,44639604,"AFL","monthly","Insurance","-0.07557422568624365"
"2023-03-01T05:00:00.000Z",68.19000244140625,69.22000122070312,60.20000076293945,64.5199966430664,64641688,"AFL","monthly","Insurance","-0.054735979304889486"
"2023-04-03T05:00:00.000Z",64.44999694824219,70.37000274658203,63.08000183105469,69.8499984741211,44760602,"AFL","monthly","Insurance","0.07937486263023183"
"2023-05-01T05:00:00.000Z",69.8499984741211,70.69000244140625,64.09500122070312,64.20999908447266,50364445,"AFL","monthly","Insurance","-0.08419111631026223"
"2023-06-01T05:00:00.000Z",64.66999816894531,70.27999877929688,64.30000305175781,69.80000305175781,49312098,"AFL","monthly","Insurance","0.0834751059421571"
"2023-07-03T05:00:00.000Z",69.5999984741211,73.26000213623047,69,72.33999633789062,40174814,"AFL","monthly","Insurance","0.03574312241059157"
"2023-08-01T05:00:00.000Z",72.44000244140625,78.43009948730469,72.08999633789062,74.56999969482422,51869401,"AFL","monthly","Insurance","0.030361101562853314"
"2023-09-01T05:00:00.000Z",74.83000183105469,78,73.62480163574219,76.75,46347352,"AFL","monthly","Insurance","0.028815109004076987"
"2023-10-02T05:00:00.000Z",76.62999725341797,82.02999877929688,74.88999938964844,78.11000061035156,55500925,"AFL","monthly","Insurance","0.017564710968899628"
"2023-11-01T05:00:00.000Z",78.30000305175781,83.44999694824219,77.72000122070312,82.70999908447266,50771089,"AFL","monthly","Insurance","0.05722240519848358"
"2023-12-01T05:00:00.000Z",82.26000213623047,84.63999938964844,79.97200012207031,82.5,42706799,"AFL","monthly","Insurance","-0.0025422092940544368"
"2024-01-02T05:00:00.000Z",82.55000305175781,86.19999694824219,80.16000366210938,84.33999633789062,35821899,"AFL","monthly","Insurance","0.02205791155698817"
"2024-02-01T05:00:00.000Z",78.87000274658203,81.25499725341797,75.07499694824219,80.73999786376953,55113974,"AFL","monthly","Insurance","-0.04362211593097207"
"2024-03-01T05:00:00.000Z",80.55999755859375,86.26000213623047,78.62000274658203,85.86000061035156,45541469,"AFL","monthly","Insurance","0.06148398093844656"
"2024-04-01T05:00:00.000Z",85.8499984741211,86.05000305175781,79.30999755859375,83.6500015258789,49612586,"AFL","monthly","Insurance","-0.026076624231035014"
"2024-05-01T05:00:00.000Z",83.4000015258789,89.91000366210938,80.58999633789062,89.87000274658203,45951543,"AFL","monthly","Insurance","0.07172276655794127"
"2024-06-03T05:00:00.000Z",89.70999908447266,91.1500015258789,86.45999908447266,89.30999755859375,44551484,"AFL","monthly","Insurance","-0.006250775872524625"
"2024-07-01T05:00:00.000Z",89.81999969482422,96.2300033569336,88,95.37999725341797,41850940,"AFL","monthly","Insurance","0.06575544771439291"
"2024-08-01T05:00:00.000Z",104.37999725341797,110.68000030517578,95.97000122070312,110.36000061035156,52393542,"AFL","monthly","Insurance","0.14587887080576303"
"2024-09-03T05:00:00.000Z",110.2699966430664,112.09500122070312,105.7300033569336,111.80000305175781,52557335,"AFL","monthly","Insurance","0.012963833137943914"
"2024-10-01T05:00:00.000Z",111.7699966430664,115.5,104.08999633789062,104.79000091552734,45776406,"AFL","monthly","Insurance","-0.06475323179394817"
"2024-11-01T05:00:00.000Z",105.29000091552734,115.36000061035156,104,114,32788634,"AFL","monthly","Insurance","0.08424009217086362"
"2024-12-02T05:00:00.000Z",114.16999816894531,114.5999984741211,100.30000305175781,103.44000244140625,45527124,"AFL","monthly","Insurance","-0.09720669032874518"
"2025-01-02T05:00:00.000Z",103.61000061035156,108.93000030517578,100,107.37999725341797,29387820,"AFL","monthly","Insurance","0.0373821613505201"
"2025-02-03T05:00:00.000Z",105.7300033569336,109.69999694824219,101.5,109.47000122070312,38630917,"AFL","monthly","Insurance","0.01927663085122444"
"2025-03-03T05:00:00.000Z",110,111.77999877929688,104.20999908447266,111.19000244140625,40173594,"AFL","monthly","Insurance","0.015589921404729642"
"2025-04-01T05:00:00.000Z",111.36000061035156,113.44999694824219,97.19999694824219,108.68000030517578,45605054,"AFL","monthly","Insurance","-0.022832684306055832"
"2025-05-01T05:00:00.000Z",105.5,107.97000122070312,101.66999816894531,103.54000091552734,42863281,"AFL","monthly","Insurance","-0.04844976705015575"
"2025-06-02T05:00:00.000Z",102.66999816894531,105.58000183105469,100.21499633789062,105.45999908447266,55675626,"AFL","monthly","Insurance","0.018373705105035228"
"2025-07-01T05:00:00.000Z",105.19999694824219,106.4800033569336,98.05000305175781,99.36000061035156,46318032,"AFL","monthly","Insurance","-0.0595821010930496"
"2025-08-01T05:00:00.000Z",99.41000366210938,109.6500015258789,96.94999694824219,106.86000061035156,57127352,"AFL","monthly","Insurance","0.07276994791332039"
"2025-09-02T05:00:00.000Z",106.62999725341797,111.8499984741211,104.65699768066406,111.69999694824219,53874817,"AFL","monthly","Insurance","0.04429710651281707"
"2025-10-01T05:00:00.000Z",111,113.9000015258789,105.4260025024414,107.19000244140625,39424865,"AFL","monthly","Insurance","-0.0412136952742712"
"2025-11-03T05:00:00.000Z",107.04000091552734,115.83499908447266,105.4800033569336,110.30999755859375,46685685,"AFL","monthly","Insurance","0.028691578369195864"
"2025-12-01T05:00:00.000Z",110.30999755859375,112,107.01000213623047,110.2699966430664,53307546,"AFL","monthly","Insurance","-0.0003626885213284782"
"2026-01-02T05:00:00.000Z",110.13999938964844,112.93000030517578,106.31999969482422,110.94999694824219,45229868,"AFL","monthly","Insurance","0.00614774854516715"
"2026-02-02T05:00:00.000Z",111.5,113.25,110.27999877929688,112.04000091552734,4619505,"AFL","monthly","Insurance","0.009776336690441785"
